Student_ID,JAMB_Score,State_of_Origin,Distance_Category,Program_Type,Academic_Year,Financial_Aid,Disciplinary_Count,Internet_Access,Library_Usage,Cumulative_GPA,Attendance_Rate,Predicted_Dropout
312,303,Rivers,Regional,Science,3,0,0,0,13,2.9181561013206636,0.42311417601997947,0
313,216,Oyo,Local,Management,2,1,0,0,17,3.250356077233595,0.4895541712025657,0
314,203,Kano,Regional,Management,3,0,0,0,3,2.899763864229264,0.41943572860169953,1
315,272,Oyo,Local,Management,1,1,0,0,19,2.896215099972929,0.41872597575043247,0
316,225,Lagos,Local,Science,4,0,0,0,1,4.061331721201817,0.6517492999962102,0
317,274,Rivers,Far,Management,2,1,5,1,6,3.340330913461129,0.5075491384480726,0
318,278,Enugu,Local,Management,3,0,1,0,6,3.477653017760222,0.5350135593078911,0
319,295,Oyo,Local,Science,1,0,0,1,6,2.0341561848115717,0.24631419271816107,0
320,339,Enugu,Far,Science,1,0,2,0,12,3.538766665464312,0.5472362888487091,0
321,340,Oyo,Far,Science,2,1,0,0,18,3.6243387711801907,0.5643507099918849,0
322,246,Lagos,Regional,Management,2,0,0,1,5,2.881329101848998,0.4157487761256464,0
323,307,Lagos,Regional,Arts,3,0,0,1,19,4.868023741008553,0.8130877039575574,0
324,197,Other,Regional,Science,4,0,0,0,16,1.368618188652748,0.11320659348639633,1
325,204,Oyo,Far,Science,3,1,4,1,17,3.827493708616437,0.6049816974791342,0
326,233,Lagos,Far,Science,3,0,0,1,0,3.7702438439638897,0.5935317245486247,0
327,237,Other,Local,Arts,2,0,1,1,12,3.6332663455995298,0.5661362248757527,0
328,246,Kano,Local,Arts,3,1,0,1,18,3.3409701645108987,0.5076769886580265,0
329,283,Enugu,Regional,Management,3,1,1,0,15,3.64054345810003,0.5675916473758528,0
330,203,Lagos,Regional,Arts,4,0,3,1,9,3.894540383644715,0.6183910324847898,0
331,293,Oyo,Regional,Management,1,0,0,1,12,2.619289932934405,0.36334094234272774,0
332,211,Oyo,Regional,Science,1,1,0,0,9,3.439356497744072,0.5273542553046611,0
333,265,Kano,Far,Science,4,0,0,0,13,3.053346526381357,0.45015226103211814,0
334,330,Other,Local,Arts,1,1,2,1,8,2.324985279819593,0.30448001171976535,0
335,306,Rivers,Local,Science,3,0,0,1,20,3.773735979690632,0.5942301516939732,0
336,334,Kano,Local,Science,4,0,0,0,10,2.7485116602527735,0.3891852878064015,0
337,309,Kano,Local,Management,4,1,0,1,2,2.001713060176426,0.23982556779113195,0
338,196,Kano,Local,Arts,2,0,0,0,7,2.768711471438681,0.393225250043583,1
339,283,Lagos,Local,Science,1,0,0,0,11,2.5608808815254958,0.3516591320609459,0
340,340,Enugu,Regional,Science,2,0,0,1,2,4.022783207352089,0.6440395972262645,0
341,316,Other,Far,Science,3,1,1,0,6,3.3225545124464624,0.5039938582451392,0
342,222,Enugu,Regional,Management,4,1,0,1,13,4.305906196551952,0.7006641950662371,0
343,218,Kano,Regional,Science,3,0,0,1,6,2.6667550150135635,0.3728339587585594,1
344,349,Lagos,Local,Science,1,1,0,0,6,3.8993358975172,0.6193501352592867,0
345,205,Kano,Regional,Arts,2,0,0,1,13,5.0,0.8394829557558467,0
346,278,Rivers,Regional,Science,1,1,2,0,11,3.4848259737017124,0.5364481504961892,0
347,229,Other,Regional,Science,3,0,0,0,0,3.8893190898585224,0.6173467737275512,0
348,332,Kano,Local,Science,2,1,0,1,4,3.754814131380325,0.5904457820319118,0
349,331,Oyo,Local,Science,1,0,0,0,10,2.0623397380593387,0.2519509033677145,0
350,192,Other,Local,Science,3,0,1,1,0,3.668653837973961,0.5732137233506389,0
351,239,Enugu,Regional,Science,1,1,4,1,12,3.4451650565196554,0.5285159670597779,0
352,314,Other,Far,Management,4,0,0,0,16,2.9922020932813527,0.43792337441211726,0
353,236,Enugu,Far,Science,2,0,0,1,2,2.4927709006360956,0.3380371358830659,1
354,215,Oyo,Regional,Management,2,1,0,0,9,3.75518659226163,0.5905202742081728,0
355,199,Enugu,Regional,Management,2,0,0,0,18,2.4220770083115033,0.32389835741814743,1
356,244,Enugu,Far,Arts,4,0,0,1,6,4.906916483745518,0.8208662525049504,0
357,187,Kano,Local,Science,2,1,3,1,19,3.2913352667905027,0.4977500091139473,0
358,323,Rivers,Local,Science,4,1,1,1,2,2.221354361770797,0.28375382811000616,0
359,321,Kano,Far,Management,2,0,1,0,11,2.788802977337329,0.39724355122331256,0
360,294,Enugu,Local,Arts,1,0,0,1,9,2.9774925293681465,0.43498146162947604,0
361,322,Lagos,Far,Arts,1,0,0,1,20,5.0,0.8394829557558467,0
362,271,Other,Far,Science,1,1,0,1,11,2.492328842552403,0.3379487242663274,0
363,277,Oyo,Regional,Management,1,0,0,1,14,3.10702618939889,0.46088819363562483,0
364,245,Rivers,Far,Science,4,1,0,0,5,2.769737304107982,0.39343041657744315,0
365,211,Kano,Regional,Science,3,0,0,0,18,3.599406788465332,0.5593643134489131,0
366,265,Other,Regional,Arts,3,1,0,1,4,2.7824932690359647,0.39598160956303974,0
367,230,Other,Local,Science,1,0,0,1,19,2.2887546670882317,0.2972338891734931,1
368,332,Oyo,Local,Arts,3,0,0,0,1,3.0437643361630413,0.448235822988455,0
369,242,Kano,Local,Management,3,0,0,1,20,2.960484925334206,0.4315799408226879,0
370,304,Rivers,Regional,Management,2,0,0,0,18,2.726204497900789,0.3847238553360046,0
371,329,Lagos,Local,Management,4,0,0,1,18,2.768951712882306,0.39327329833230795,0
372,237,Kano,Local,Arts,1,0,0,1,3,4.147756638304803,0.6690342834168074,0
373,237,Other,Local,Arts,3,0,0,0,19,2.9442078285859967,0.4283245214730461,0
374,265,Oyo,Regional,Science,3,1,1,1,4,2.2926978700172542,0.2980225297592976,0
375,228,Enugu,Far,Arts,1,0,1,1,6,2.830307228960115,0.40554440154786975,1
376,349,Other,Far,Science,2,0,0,1,3,3.2434685275723143,0.48817666127030956,0
377,249,Enugu,Regional,Science,1,1,0,0,10,2.130984290758917,0.2656798139076302,1
378,194,Enugu,Far,Science,2,1,0,0,2,4.500782368005119,0.7396394293568705,0
379,233,Rivers,Regional,Arts,3,0,0,1,4,3.894063582005018,0.6182956721568503,0
380,280,Other,Regional,Arts,4,1,0,0,19,4.344138194895024,0.7083105947348515,0
381,187,Lagos,Regional,Management,2,0,0,1,14,3.5137025003901465,0.5422234558338761,0
382,232,Other,Local,Science,2,0,0,1,20,1.5250420398959197,0.1444913637350307,1
383,239,Other,Far,Management,1,0,0,0,17,4.428266973310811,0.7251363504180091,0
384,287,Lagos,Local,Management,3,1,2,0,15,2.509145312232086,0.341312018202264,0
385,184,Enugu,Local,Arts,4,0,0,1,15,2.574250604798321,0.35433307671551095,1
386,282,Other,Regional,Arts,1,0,0,1,9,3.325060115164355,0.5044949787887177,0
387,185,Enugu,Local,Science,1,0,3,1,0,4.30258387733612,0.6999997312230707,0
388,288,Other,Local,Management,4,1,1,0,10,4.04262970716192,0.6480088971882307,0
389,295,Other,Regional,Arts,3,0,0,0,16,3.9250248961408167,0.6244879349840101,0
390,273,Rivers,Local,Management,4,0,2,0,14,2.9505383577003577,0.42959062729591824,0
391,226,Rivers,Regional,Arts,1,0,0,0,6,2.9379139791263107,0.42706575158110893,0
392,278,Other,Regional,Management,1,0,0,0,5,3.4767549343840534,0.5348339426326574,0
393,234,Oyo,Regional,Management,2,1,0,0,14,3.095943326973174,0.45867162115048155,0
394,347,Lagos,Regional,Science,4,0,0,1,14,3.911454325863483,0.6217738209285433,0
395,231,Lagos,Regional,Science,4,0,0,1,6,3.8640941315961816,0.6123017820750831,0
396,323,Enugu,Regional,Arts,4,0,0,1,2,3.673073056938165,0.5740975671434797,0
397,192,Other,Regional,Arts,1,0,0,1,13,1.179230974584497,0.1,1
398,293,Other,Regional,Science,3,0,0,0,8,3.3023906909418113,0.49996109394420896,0
399,303,Oyo,Regional,Management,1,0,0,0,2,3.1129168954138393,0.4620663348386146,0
400,285,Lagos,Far,Arts,2,1,3,1,5,3.3344204814076255,0.5063670520373719,0
401,337,Kano,Local,Management,1,1,0,0,19,2.5965402891628746,0.3587910135884217,0
402,326,Other,Local,Management,1,0,0,1,8,2.14017127168062,0.2675172100919707,0
403,324,Kano,Far,Arts,1,0,0,1,0,3.5705107839800325,0.5535851125518533,0
404,299,Kano,Local,Management,2,0,0,0,8,2.9149589458143508,0.42247474491871695,0
405,242,Lagos,Local,Arts,4,0,0,1,11,3.65975439496608,0.5714338347490627,0
406,198,Oyo,Regional,Management,3,1,0,1,3,2.663268497852183,0.37213665532628337,1
407,271,Other,Local,Science,3,0,3,1,15,4.332728512394142,0.7060286582346751,0
408,237,Kano,Local,Science,2,0,0,0,4,4.000851874056611,0.639653330567169,0
409,269,Enugu,Far,Arts,4,0,0,0,16,3.4374616868367043,0.5269752931231876,0
410,296,Oyo,Regional,Arts,4,0,0,1,16,3.0293692692912426,0.4453568096140953,0
411,241,Other,Local,Arts,2,0,0,1,5,3.8819271022385577,0.6158683762035583,0
412,202,Lagos,Far,Arts,1,0,0,0,14,3.514038252189925,0.5422906061938317,0
413,306,Enugu,Far,Science,4,0,1,1,0,3.390867350344484,0.5176564258247436,0
414,316,Rivers,Local,Management,3,1,3,0,12,4.034292327647687,0.6463414212853842,0
415,319,Other,Local,Arts,2,0,0,1,15,4.341228923525312,0.7077287404609092,0
416,308,Enugu,Far,Arts,3,0,0,0,1,2.1980710524115645,0.27909716623815967,1
417,237,Lagos,Regional,Arts,1,0,3,0,18,2.359692714120155,0.3114214985798777,1
418,301,Oyo,Regional,Management,2,0,0,1,1,2.575791419616962,0.3546412396792391,0
419,180,Other,Far,Management,3,0,0,0,20,1.9980603218851587,0.23909502013287848,1
420,213,Lagos,Regional,Arts,3,0,2,1,11,3.149801179544679,0.46944319166478254,0
421,275,Other,Local,Science,1,1,0,0,11,3.680093164195605,0.5755015885949677,0
422,305,Kano,Regional,Arts,2,1,0,0,7,3.182865364038131,0.47605602856347295,0
423,297,Enugu,Local,Arts,4,0,0,1,11,2.7727026867096836,0.3940234930977835,0
424,227,Rivers,Regional,Management,4,0,0,0,10,4.1011662057033265,0.6597161968965121,0
425,268,Oyo,Regional,Science,3,1,0,1,1,3.3124451225654,0.5019719802689268,0
426,296,Rivers,Local,Management,1,0,1,1,0,3.4743863738930547,0.5343602305344577,0
427,308,Other,Regional,Arts,3,0,0,0,3,4.123387843919808,0.6641605245398083,0
428,195,Oyo,Local,Management,1,1,0,1,8,3.1014064489190933,0.45976424553966544,0
429,248,Oyo,Local,Science,4,0,0,1,6,4.848171258099745,0.8091172073757957,0
430,201,Other,Regional,Management,3,1,0,1,9,2.8417479969025874,0.4078325551363642,0
431,272,Other,Local,Management,3,0,0,1,19,4.79835856361032,0.7991546684779107,0
432,255,Lagos,Regional,Management,1,0,1,1,13,2.4202118544700637,0.3235253266498595,1
433,333,Rivers,Local,Science,2,0,0,1,0,3.6139879223043536,0.5622805402167175,0
434,323,Other,Regional,Science,1,0,0,0,4,2.6859742649550107,0.37667780874684886,0
435,265,Lagos,Far,Arts,2,1,0,0,12,4.095652893584874,0.6586135344728216,0
436,208,Oyo,Regional,Science,4,0,1,0,5,2.8174139137132572,0.40296573849849815,1
437,248,Other,Regional,Science,3,0,0,1,16,3.432696952515269,0.5260223462589005,0
438,226,Lagos,Far,Science,3,0,0,0,14,2.6795664031667443,0.3753962363891956,1
439,273,Oyo,Local,Arts,1,0,0,0,6,3.9497801389332916,0.629438983542505,0
440,323,Enugu,Local,Arts,1,0,0,1,7,2.675398991488689,0.3745627540535845,0
441,264,Enugu,Local,Science,4,0,1,0,20,4.546731875794135,0.7488293309146739,0
442,218,Lagos,Local,Science,4,1,0,0,1,2.403202314430888,0.3201234186420243,1
443,279,Lagos,Far,Arts,2,0,0,1,17,2.1234976653374824,0.2641824888233432,1
444,212,Oyo,Local,Arts,4,0,1,0,20,3.9612416624632694,0.6317312882485007,0
445,280,Other,Regional,Science,4,0,4,1,6,2.726685087789183,0.38481997331368334,0
446,202,Other,Regional,Science,4,0,0,1,19,3.1942101492403716,0.4783249856039211,0
447,189,Enugu,Local,Management,4,1,0,1,15,2.9422070769314237,0.42792437114213144,0
448,248,Lagos,Regional,Management,2,0,0,0,18,2.1499133862778477,0.2694656330114163,1
449,279,Oyo,Local,Management,4,0,0,1,8,3.13840506868933,0.46716396949371275,0
450,213,Kano,Regional,Management,2,0,1,1,11,4.2119327159778415,0.681869498951415,0
451,317,Other,Local,Science,1,0,1,0,13,4.002509602644452,0.6399848762847372,0
452,326,Other,Far,Arts,3,0,0,0,6,3.38543421010074,0.5165697977759948,0
453,275,Oyo,Far,Arts,1,1,0,0,1,4.089814634428086,0.6574458826414639,0
454,180,Other,Local,Arts,4,0,0,1,16,2.3523851322446587,0.3099599822047785,1
455,248,Lagos,Local,Science,3,0,0,0,10,2.9396365368759954,0.4274102631310458,0
456,183,Oyo,Regional,Arts,4,0,1,1,17,3.516643952584167,0.5428117462726801,0
457,195,Rivers,Local,Arts,4,0,0,1,11,3.0956681385463107,0.4586165834651089,0
458,203,Other,Far,Science,1,0,0,1,2,3.0025413356187545,0.4399912228795977,1
459,259,Kano,Regional,Management,4,0,0,0,20,2.239485014143124,0.2873799585844716,1
460,181,Oyo,Local,Science,1,0,4,0,13,1.534926889085831,0.14646833357301292,1
461,307,Other,Far,Science,4,0,0,0,14,3.854293139959709,0.6103415837477886,0
462,339,Lagos,Regional,Science,2,1,2,1,18,3.394577258601781,0.5183984074762029,0
463,263,Rivers,Far,Science,3,0,1,1,9,3.9215987025680747,0.6238026962694617,0
464,331,Other,Far,Science,1,0,0,1,8,2.8502112462733007,0.40952520501050693,0
465,319,Enugu,Local,Management,1,1,0,0,9,2.629777692137925,0.3654384941834318,0
466,342,Kano,Local,Arts,3,0,0,1,19,3.205238373309308,0.4805306304177084,0
467,303,Kano,Far,Arts,1,0,0,1,3,3.8833597188902536,0.6161548995338975,0
468,212,Lagos,Far,Science,3,0,1,0,18,3.014838228009877,0.4424506013578221,1
469,340,Other,Local,Arts,2,1,0,1,9,3.8414281474627887,0.6077685852484045,0
470,350,Enugu,Far,Management,4,0,0,0,16,2.3949535955255308,0.3184736748609529,0
471,280,Lagos,Regional,Arts,2,0,0,0,11,3.070842293464106,0.45365141444866797,0
472,191,Rivers,Local,Management,4,1,0,0,0,3.1439086847375752,0.4682646927033618,0
473,246,Rivers,Far,Management,3,0,0,1,10,4.181111955137537,0.675705346783354,0
474,244,Kano,Local,Management,2,1,0,1,12,3.3661019184127268,0.5127033394383921,0
475,340,Rivers,Far,Arts,4,0,0,1,0,4.596862014635356,0.7588553586829179,0
476,347,Rivers,Local,Science,3,0,0,1,0,2.121852160042014,0.26385338776424955,0
477,253,Rivers,Regional,Arts,4,1,0,0,20,3.303935123529024,0.5002699804616515,0
478,222,Oyo,Local,Arts,1,1,0,1,15,3.3435184313443567,0.5081866420247181,0
479,223,Kano,Regional,Management,1,0,0,0,6,3.696074558069494,0.5786978673697456,0
480,208,Oyo,Regional,Management,3,0,1,1,9,2.549312050840887,0.3493453659240242,1
481,320,Enugu,Local,Management,4,1,0,0,15,4.547557071528669,0.7489943700615804,0
482,191,Enugu,Regional,Management,1,0,0,1,0,3.2103711531774075,0.4815571863913283,0
483,274,Oyo,Regional,Science,2,1,0,1,8,2.3303459896520655,0.3055521536862599,0
484,225,Enugu,Local,Science,4,1,0,1,5,3.1871800076691055,0.4769189572896678,0
485,309,Other,Far,Science,4,0,0,0,14,2.949470781695909,0.4293771120950286,0
486,214,Oyo,Local,Management,1,0,3,1,3,5.0,0.8394829557558467,0
487,260,Enugu,Regional,Management,1,0,0,1,14,4.039954879620011,0.647473931679849,0
488,269,Other,Regional,Arts,3,1,0,1,9,3.2397290845665743,0.4874287726691616,0
489,187,Oyo,Regional,Management,4,1,0,1,15,3.1104666518406363,0.46157628612397406,0
490,272,Kano,Local,Management,2,0,0,0,12,3.9608454899851724,0.6316520537528812,0
491,333,Kano,Local,Management,1,1,0,0,18,3.9990897282625717,0.639300901408361,0
492,269,Kano,Regional,Management,4,0,0,1,19,0.870760064543481,0.1,1
493,341,Other,Regional,Arts,1,1,3,1,3,3.7143945237866673,0.5823618605131802,0
494,294,Oyo,Far,Arts,3,0,0,1,19,3.2223732351829013,0.48395760279242706,0
495,284,Other,Regional,Science,4,1,0,0,15,2.151084942570419,0.26969994426993055,0
496,314,Oyo,Local,Arts,4,0,2,1,10,3.9041713116993417,0.620317218095715,0
497,237,Enugu,Local,Arts,3,0,1,0,14,4.996950410846613,0.8388730379251693,0
498,293,Lagos,Local,Science,2,0,3,0,10,3.6454367574622246,0.5685703072482917,0
499,254,Oyo,Local,Management,1,1,0,0,10,4.080342753805492,0.655551506516945,0
500,336,Enugu,Local,Arts,3,0,0,0,2,4.643295273571523,0.7681420104701513,0
501,299,Other,Local,Management,4,1,1,1,16,2.5357902794239586,0.34664101164063843,0
502,343,Kano,Local,Science,3,0,0,0,4,1.7139428438664663,0.18227152452914003,1
503,200,Enugu,Local,Arts,4,0,0,0,12,3.7254928506476017,0.584581525885367,0
504,343,Oyo,Local,Arts,3,1,0,1,9,3.0019107708468393,0.43986510992521466,0
505,317,Oyo,Local,Science,2,0,0,0,4,2.1006612381027656,0.2596152033763999,0
506,280,Enugu,Local,Arts,4,0,1,0,11,3.1374640510913654,0.4669757659741198,0
507,331,Other,Local,Science,3,0,3,0,7,3.7820378990324963,0.5958905355623461,0
508,278,Kano,Regional,Science,2,0,1,1,11,3.080822668188512,0.45564748939354915,0
509,215,Oyo,Local,Science,2,1,0,0,15,2.57053789541197,0.35359053483824077,1
510,275,Oyo,Local,Science,1,0,0,1,1,3.0211943517627917,0.44372182610840505,0
511,331,Other,Local,Management,4,0,1,0,2,3.1844188277589236,0.47636672130763147,0
512,330,Other,Local,Science,1,0,4,0,17,1.6564141898991345,0.17076579373567363,1
513,216,Rivers,Local,Arts,2,0,0,0,16,3.0857800374634454,0.4566389632485358,0
514,191,Kano,Regional,Management,1,0,0,1,1,2.124527622284087,0.26438848021266415,1
515,292,Other,Regional,Arts,1,1,1,0,11,3.727220761616877,0.5849271080792222,0
516,192,Enugu,Local,Management,3,1,0,1,16,1.9511659395305776,0.22971614366196225,1
517,202,Other,Local,Management,1,0,0,0,5,4.01015376364075,0.6415137084839967,0
518,278,Kano,Far,Management,2,0,0,0,16,2.872667944628847,0.4140165446816162,0
519,284,Oyo,Local,Science,1,0,0,1,1,2.7656194345823906,0.3926068426723248,0
520,209,Other,Local,Management,4,0,0,1,7,3.4355636778415777,0.5265956913241623,0
521,196,Other,Far,Management,3,0,0,0,13,2.5071724438212866,0.3409174445201041,1
522,292,Rivers,Far,Science,2,0,0,1,5,3.4229966033040515,0.5240822764166571,0
523,241,Oyo,Local,Science,1,0,0,0,8,2.6143129802493035,0.3623455518057075,1
524,263,Enugu,Regional,Science,4,1,0,1,0,2.754612390140185,0.3904054337838837,0
525,291,Lagos,Local,Management,2,0,0,1,4,3.5242833354633083,0.5443396228485085,0
526,265,Oyo,Local,Arts,1,1,0,0,6,2.289135413012494,0.2973100383583455,0
527,320,Oyo,Regional,Management,3,1,0,0,8,2.1885301585901145,0.27718898747386966,0
528,198,Other,Local,Science,1,0,0,1,13,3.3985804059282736,0.5191990369415015,0
529,279,Enugu,Local,Management,2,1,0,0,8,3.1784801180084923,0.47517897935754516,0
530,319,Kano,Far,Science,2,1,0,1,3,3.334954195847514,0.5064737949253495,0
531,326,Lagos,Far,Science,2,1,0,0,19,3.462111389377137,0.5319052336312742,0
532,255,Rivers,Local,Arts,4,1,0,1,14,3.2459004430455853,0.4886630443649638,0
533,188,Rivers,Regional,Science,1,0,0,1,3,3.6864740991736555,0.5767777755905779,0
534,207,Other,Regional,Science,1,1,0,1,2,3.2779490295829268,0.4950727616724321,0
535,307,Rivers,Far,Science,1,0,0,1,20,1.5941568802597577,0.1583143318077983,1
536,231,Other,Local,Arts,3,0,1,1,13,1.8016923242705156,0.1998214206099499,1
537,262,Other,Local,Management,4,0,1,1,8,4.742359344193666,0.78795482459458,0
538,290,Oyo,Local,Management,4,0,0,0,18,3.2000574936470905,0.47949445448526484,0
539,323,Other,Local,Arts,3,0,0,1,5,3.9601933213736777,0.6315216200305823,0
540,296,Other,Local,Science,4,1,2,1,2,2.9234368754983393,0.4241703308555146,0
541,248,Enugu,Regional,Arts,3,0,0,0,17,3.1535879244848557,0.4702005406528179,0
542,278,Kano,Regional,Management,2,0,0,1,15,2.8373082765833253,0.4069446110725118,0
543,319,Enugu,Local,Science,2,0,0,1,2,5.0,0.8394829557558467,0
544,204,Enugu,Regional,Science,4,0,0,1,1,3.402593937891314,0.5200017433341095,0
545,302,Other,Local,Science,2,1,1,1,1,2.772113675595042,0.39390569087485516,0
546,232,Enugu,Far,Management,2,0,0,1,9,1.8787682292558474,0.21523660160701624,1
547,330,Other,Far,Science,2,1,0,1,14,4.778986754188682,0.7952803065935832,0
548,323,Oyo,Far,Management,1,0,2,0,2,3.0693772918173576,0.4533584141193183,0
549,236,Lagos,Far,Science,2,0,0,1,7,3.795383295649278,0.5985596148857024,0
550,218,Other,Local,Science,1,0,0,1,17,3.884797832245237,0.6164425222048941,0
551,288,Enugu,Local,Arts,3,0,0,1,10,2.8297355812557035,0.40543007200698744,0
552,221,Rivers,Regional,Arts,3,0,0,1,6,3.737962220308925,0.5870753998176317,0
553,346,Oyo,Far,Science,3,0,1,1,18,2.716689370598706,0.38282082987558796,0
554,321,Lagos,Local,Science,3,1,3,0,6,2.4076589103684674,0.3210147378295402,0
555,301,Oyo,Local,Science,3,0,1,0,1,4.13157175400977,0.6657973065578008,0
556,312,Enugu,Far,Science,2,0,0,0,5,3.0734484961422406,0.4541726549842948,0
557,342,Rivers,Local,Science,2,0,0,1,4,3.6148102668821247,0.5624450091322717,0
558,254,Other,Local,Management,2,0,1,0,13,3.528736795105417,0.5452303147769302,0
559,325,Enugu,Regional,Arts,3,0,0,1,17,3.7103455680442314,0.5815520693646931,0
560,255,Kano,Local,Arts,3,0,1,1,3,1.9547704526387002,0.2304370462835868,1
561,188,Enugu,Local,Science,1,1,0,1,3,2.7317675749469044,0.38583647074522764,1
562,253,Other,Regional,Science,4,0,2,0,12,2.94041987400286,0.4275669305564188,0
563,324,Kano,Regional,Science,2,0,0,1,20,2.5348170616788077,0.34644636809160834,0
564,186,Kano,Far,Arts,4,0,0,0,0,3.5432054784131104,0.5481240514384689,0
565,320,Lagos,Local,Arts,3,0,0,0,19,4.149514462076718,0.6693858481711904,0
566,347,Lagos,Local,Science,3,0,0,1,4,4.276147724277038,0.6947125006112544,0
567,349,Other,Regional,Management,3,0,0,0,2,2.9286361878320935,0.4252101933222654,0
568,316,Oyo,Regional,Arts,4,0,0,1,20,3.4335726899663257,0.5261974937491118,0
569,206,Rivers,Local,Science,1,0,0,1,18,3.5565148035920795,0.5507859164742627,0
570,301,Oyo,Regional,Science,3,0,0,1,12,3.6970048753628237,0.5788839308284115,0
571,184,Rivers,Local,Arts,1,1,0,0,6,2.497491941541885,0.33898134406422376,1
572,208,Other,Local,Management,1,1,1,1,9,4.656464214611973,0.7707757986782414,0
573,344,Other,Local,Science,2,0,0,0,2,3.941216147477156,0.627726185251278,0
574,345,Rivers,Local,Science,4,1,0,0,1,3.962119474953953,0.6319068507466373,0
575,262,Other,Local,Arts,3,0,0,0,6,4.162768045520318,0.6720365648599104,0
